country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
일본,1-18,호감 저해요인,출판물,수 스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),6.9,%,173.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9991,manual_review,순위 불명(순위미상(중복4회 중 3번째))
일본,1-18,호감 저해요인,출판물,수 스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),5.9,%,173.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9632,manual_review,순위 불명(순위미상(중복4회 중 4번째))
일본,1-18,호감 저해요인,출판물,기타,1+2순위(중복),1.2,%,173.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.5249,manual_review,
일본,1-18,호감 저해요인,출판물,남성 여성,1+2순위(중복),10.0,%,173.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9132,manual_review,
일본,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),3.8,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.7202,manual_review,순위 불명(순위미상(중복4회 중 1번째))
일본,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),3.1,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.7427,manual_review,순위 불명(순위미상(중복4회 중 2번째))
일본,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),9.4,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.7566,manual_review,순위 불명(순위미상(중복4회 중 3번째))
일본,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),5.0,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9996,manual_review,순위 불명(순위미상(중복4회 중 4번째))
일본,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1+2순위(중복),2.0,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.4969,manual_review,
일본,1-18,호감 저해요인,웹툰,남성 여성,1+2순위(중복),10.0,%,159.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9132,manual_review,
일본,1-18,호감 저해요인,게임,게임이 선정적이고 폭력적이어서,1순위,7.5,%,267.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.7371,manual_review,
일본,1-18,호감 저해요인,게임,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교,1순위,3.8,%,267.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.999,manual_review,
일본,1-18,호감 저해요인,게임,게임 스토리의 짜임새가 부족해서,1+2순위(중복),10.1,%,267.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.8405,manual_review,
일본,1-18,호감 저해요인,게임,복 다입a 문회에 대a 평가 부족해세요종 성소수자; 종교,1+2순위(중복),7.9,%,267.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9994,manual_review,
일본,1-18,호감 저해요인,게임,남성 여성,1+2순위(중복),10.0,%,267.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9132,manual_review,
일본,1-18,호감 저해요인,패션,수 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 1번째),6.4,%,403.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.8279,manual_review,순위 불명(순위미상(중복4회 중 1번째))
일본,1-18,호감 저해요인,패션,수 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 2번째),4.2,%,403.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.6824,manual_review,순위 불명(순위미상(중복4회 중 2번째))
일본,1-18,호감 저해요인,패션,수 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 3번째),11.6,%,403.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.7956,manual_review,순위 불명(순위미상(중복4회 중 3번째))
일본,1-18,호감 저해요인,패션,수 제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 4번째),9.1,%,403.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9997,manual_review,순위 불명(순위미상(중복4회 중 4번째))
일본,1-18,호감 저해요인,패션,판매되는 가격이 비싸서,1순위,5.2,%,403.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9537,manual_review,
일본,1-18,호감 저해요인,뷰티,품질이 떨어저서,1순위,7.2,%,412.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9364,manual_review,
일본,1-18,호감 저해요인,뷰티,제품 포장이 과해세비닐플라스틱 과다 사용 등,1순위,2.9,%,412.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9998,manual_review,
일본,1-18,호감 저해요인,뷰티,흙 (피부톤 다양한 문화에 대한 고려가 부족해서 성적 정체성  관습 문제 등),1+2순위(중복),6.3,%,412.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.6997,manual_review,
일본,1-18,호감 저해요인,뷰티,남성 여성,1+2순위(중복),10.0,%,412.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.9132,manual_review,
일본,1-18,호감 저해요인,음식,국가 간 역사 외교적 관계로 인해서,1순위,7.5,%,619.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.4035,manual_review,
일본,1-18,호감 저해요인,한국어,한국어 표기법이 복잡하고 비효율적으로 느껴저서,1순위,10.8,%,205.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,1.0,manual_review,
일본,1-18,호감 저해요인,한국어,기타,1+2순위(중복),1.0,%,205.0,"149,150,151,152,153,154,155,156",easyocr+ranked_item_row_grouping,0.8208,manual_review,
일본,1-37,한류 부정적 인식 공감 이유,,한류는  지나치게 상업적,1순위,10.6,%,245.0,179,easyocr+ranked_item_row_grouping,0.9873,manual_review,
대만,1-17,호감요인,드라마,패센뷰티 등 한국 최신 트렌드록 볼 수 있어서,1순위,3.8,%,394.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9929,manual_review,
대만,1-17,호감요인,드라마,기타,1+2순위(중복),0.5,%,394.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9227,manual_review,
대만,1-17,호감요인,예능,한국 생활문회지 간접 경험하거나 이해할 수 있어서,1순위,12.6,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9998,manual_review,
대만,1-17,호감요인,예능,기타,1+2순위(중복),0.3,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9934,manual_review,
대만,1-17,호감요인,예능,남성 여성,1+2순위(중복),10.0,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.4444,manual_review,
대만,1-17,호감요인,영화,휴 출용증g표}등 짓랑 형렉기히나 %@-없,1순위,4.8,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9993,manual_review,
대만,1-17,호감요인,영화,국제 영화제 수상으로 관심이 생겨서,1순위,4.0,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9996,manual_review,
대만,1-17,호감요인,영화,흙 불평등양극화 등 사회 문제틀 현실적으로,1+2순위(중복),7.8,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.5485,manual_review,
대만,1-17,호감요인,영화,복 효제N화채수상-물출관없이 생겨서,1+2순위(중복),6.5,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9775,manual_review,
대만,1-17,호감요인,음악,가쉬그룹과 팬 사이에 유대감이 좋아서,1+2순위(중복),18.8,%,393.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9999,manual_review,
대만,1-17,호감요인,음악,기타,1+2순위(중복),0.3,%,393.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9946,manual_review,
대만,1-17,호감요인,음악,남성 여성,1+2순위(중복),10.0,%,393.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.4444,manual_review,
대만,1-17,호감요인,애니메이션,캐릭터 생김새 디자인이 마음에 들어서,1순위,12.8,%,392.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.5578,manual_review,
대만,1-17,호감요인,애니메이션,다양한 소재 또는 장르름 다리서,1+2순위(중복),25.0,%,392.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9995,manual_review,
대만,1-17,호감요인,애니메이션,둘 온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),13.9,%,392.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9622,manual_review,
대만,1-17,호감요인,애니메이션,기타,1+2순위(중복),0.3,%,392.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9934,manual_review,
대만,1-17,호감요인,출판물,캐릭터의 성격역할이 마음에 들어서 휴 캐릭터에 색현없할이맛마음탕 독어서 증가해서,1순위,8.3,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9952,manual_review,
대만,1-17,호감요인,출판물,캐릭터의 성격역할이 마음에 들어서,1+2순위(중복),18.0,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9937,manual_review,
대만,1-17,호감요인,출판물,한국어에 대한 관심 및 학습 수요가 증가해서,1+2순위(중복),16.5,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9911,manual_review,
대만,1-17,호감요인,출판물,한국의 최신 트렌드록 접할 수 있어서,1+2순위(중복),15.8,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,1.0,manual_review,
대만,1-17,호감요인,출판물,기타,1+2순위(중복),0.3,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9934,manual_review,
대만,1-17,호감요인,출판물,남성 여성,1+2순위(중복),10.0,%,290.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.4444,manual_review,
대만,1-17,호감요인,웹툰,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,10.1,%,394.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9947,manual_review,
대만,1-17,호감요인,게임,디른 게p들과 네트위크름 형성하고햄 월수 앞어서,1순위,10.1,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9994,manual_review,
대만,1-17,호감요인,게임,사용자 환경이 편리해세단축키 메뉴 회면 구성 등,1순위,6.3,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9935,manual_review,
대만,1-17,호감요인,게임,표,1순위,71.0,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.8667,manual_review,
대만,1-17,호감요인,게임,디른 게p머들과 네트위크름 형성하고 햄 질수 앞,1+2순위(중복),17.4,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9988,manual_review,
대만,1-17,호감요인,게임,(복 사용자 환경 펴리해세s춧권 메뉴 회면 구성 등,1+2순위(중복),11.3,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9903,manual_review,
대만,1-17,호감요인,게임,기타,1+2순위(중복),0.3,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9822,manual_review,
대만,1-17,호감요인,게임,남성 여성,1+2순위(중복),10.0,%,396.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.4444,manual_review,
대만,1-17,호감요인,뷰티,제품 종류가 다양해서,1순위,13.8,%,319.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.7075,manual_review,
대만,1-17,호감요인,뷰티,슈 조제적이들-이에서,1순위,6.2,%,319.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,1.0,manual_review,
대만,1-17,호감요인,뷰티,신제품이 자주 나외서,1+2순위(중복),14.7,%,319.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9199,manual_review,
대만,1-17,호감요인,뷰티,남성 여성,1+2순위(중복),10.0,%,319.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.4444,manual_review,
대만,1-17,호감요인,음식,종이하는 인풀루언서가 자주 먹거나 노출하기 때문에,1+2순위(중복),18.7,%,401.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9896,manual_review,
대만,1-17,호감요인,한국어,한국 단어나 표현 방식이 좋아서,1순위,10.3,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.934,manual_review,
대만,1-17,호감요인,한국어,한국어 자체가 새롭고 흥미로위서,1순위,9.7,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9801,manual_review,
대만,1-17,호감요인,한국어,한국어의 소리가 듣기 좋아서,1순위,9.2,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9999,manual_review,
대만,1-17,호감요인,한국어,슈 한글이 배물기취워서 틀 알 수 있어서,1순위,6.8,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9993,manual_review,
대만,1-17,호감요인,한국어,한국어 자체가 멋있어서,1순위,4.6,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9961,manual_review,
대만,1-17,호감요인,한국어,한글이 만들어진 역사틀 알 수 있어서,1+2순위(중복),18.8,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9999,manual_review,
대만,1-17,호감요인,한국어,흙 한국어 자체가 멋있어서 한국어의 소리가 튼기 좋아서,1+2순위(중복),14.9,%,175.0,"203,204,205,206,207,208",easyocr+ranked_item_row_grouping,0.9994,manual_review,
대만,1-18,호감 저해요인,드라마,드라마을 보는데 비용이 많이 들어서,1순위,9.4,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9859,manual_review,
대만,1-18,호감 저해요인,드라마,} 플훌도등 콤월탕-에 년무적.필설 언해서,1순위,4.1,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.7669,manual_review,
대만,1-18,호감 저해요인,드라마,접하기 어려운 환경이어서,1순위,2.8,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9999,manual_review,
대만,1-18,호감 저해요인,드라마,과도한 광고 노출이 많아서,1+2순위(중복),15.8,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.7755,manual_review,
대만,1-18,호감 저해요인,드라마,주 _율환경j어,1+2순위(중복),8.2,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9998,manual_review,
대만,1-18,호감 저해요인,드라마,같은 배우들이 다른 작품에 반복적으로 출연해서,1+2순위(중복),6.1,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9999,manual_review,
대만,1-18,호감 저해요인,드라마,기타,1+2순위(중복),0.5,%,394.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.5851,manual_review,
대만,1-18,호감 저해요인,예능,순 디양하 문에 대한 고마 부족해세인종 성소수자 종교 텅,1순위,4.8,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.6011,manual_review,
대만,1-18,호감 저해요인,예능,나오는 사람들이 반복적으로 출연해서,1순위,3.8,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9996,manual_review,
대만,1-18,호감 저해요인,예능,게스트들의 토크에 의존하는 포매이 많아서,1+2순위(중복),11.4,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9998,manual_review,
대만,1-18,호감 저해요인,예능,흙 다양한 문에 대한 고로과가 부족해세인종 성소수자 종교 등,1+2순위(중복),9.6,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9981,manual_review,
대만,1-18,호감 저해요인,예능,Q,1+2순위(중복),2.0,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.2203,manual_review,
대만,1-18,호감 저해요인,예능,남성 여성,1+2순위(중복),10.0,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9132,manual_review,
대만,1-18,호감 저해요인,영화,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1순위,5.6,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9998,manual_review,
대만,1-18,호감 저해요인,영화,수 접하기 어려운 환경이어서 (지청 '경로 부족 인터넷 속되망 문제  정보 부족 등,1순위,4.3,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9855,manual_review,
대만,1-18,호감 저해요인,영화,남성 여성,1+2순위(중복),10.0,%,396.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9104,manual_review,
대만,1-18,호감 저해요인,음악,디양한 문회에 대한 고로가 부족해세인종 성소수자 종교,1순위,4.6,%,393.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9982,manual_review,
대만,1-18,호감 저해요인,음악,수 훌물 주수의 외모가 첫출하집%야서,1순위,3.6,%,393.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.9975,manual_review,
대만,1-18,호감 저해요인,음악,팬덤 문화가 폐쇄적 배타적이어서,1+2순위(중복),9.4,%,393.0,"209,210,211,212,213,214,215,216",easyocr+ranked_item_row_grouping,0.5626,manual_review,
