survey,page,topic,base_desc,group,segment,sample_n,item,value
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,사우디아라비아,465,관광활동비 (전체 기준),545.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,튀르키예,465,채류 기간,11.6
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,튀르키예,465,세부 항목 - 식비 (1일 기준),285.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,튀르키예,465,숙박비 (1박 기준),359.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,튀르키예,465,현지 쇼핑비 (전체 기준),448.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,튀르키예,465,관광활동비 (전체 기준),417.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,카자흐스탄,465,채류 기간,10.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,카자흐스탄,465,세부 항목 - 식비 (1일 기준),265.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,카자흐스탄,465,숙박비 (1박 기준),263.8
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,카자흐스탄,465,현지 쇼핑비 (전체 기준),347.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,카자흐스탄,465,관광활동비 (전체 기준),442.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,러시아,930,채류 기간,12.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,러시아,930,세부 항목 - 식비 (1일 기준),291.5
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,러시아,930,숙박비 (1박 기준),312.5
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,러시아,930,현지 쇼핑비 (전체 기준),498.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,러시아,930,관광활동비 (전체 기준),530.5
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,독일,465,채류 기간,11.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,독일,465,세부 항목 - 식비 (1일 기준),266.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,독일,465,숙박비 (1박 기준),300.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,독일,465,현지 쇼핑비 (전체 기준),426.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,독일,465,관광활동비 (전체 기준),434.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,프랑스,465,채류 기간,13.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,프랑스,465,세부 항목 - 식비 (1일 기준),239.8
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,프랑스,465,숙박비 (1박 기준),353.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,프랑스,465,현지 쇼핑비 (전체 기준),329.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,프랑스,465,관광활동비 (전체 기준),427.6
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,영국,465,채류 기간,11.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,영국,465,세부 항목 - 식비 (1일 기준),377.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,영국,465,숙박비 (1박 기준),469.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,영국,465,현지 쇼핑비 (전체 기준),557.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,영국,465,관광활동비 (전체 기준),750.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,네덜란드,465,채류 기간,13.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,네덜란드,465,세부 항목 - 식비 (1일 기준),240.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,네덜란드,465,숙박비 (1박 기준),394.6
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,네덜란드,465,현지 쇼핑비 (전체 기준),391.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,네덜란드,465,관광활동비 (전체 기준),587.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,미국,930,채류 기간,10.5
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,미국,930,세부 항목 - 식비 (1일 기준),422.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,미국,930,숙박비 (1박 기준),472.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,미국,930,현지 쇼핑비 (전체 기준),675.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,미국,930,관광활동비 (전체 기준),792.8
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,캐나다,465,채류 기간,10.0
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,캐나다,465,세부 항목 - 식비 (1일 기준),273.3
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,캐나다,465,숙박비 (1박 기준),313.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,캐나다,465,현지 쇼핑비 (전체 기준),424.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,캐나다,465,관광활동비 (전체 기준),541.0
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,멕시코,465,채류 기간,10.8
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,멕시코,465,세부 항목 - 식비 (1일 기준),357.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,멕시코,465,숙박비 (1박 기준),417.2
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,멕시코,465,현지 쇼핑비 (전체 기준),455.9
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,멕시코,465,관광활동비 (전체 기준),499.4
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,브라질,465,채류 기간,13.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,브라질,465,세부 항목 - 식비 (1일 기준),248.7
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,브라질,465,숙박비 (1박 기준),331.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,브라질,465,현지 쇼핑비 (전체 기준),406.8
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,브라질,465,관광활동비 (전체 기준),446.6
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,호주,465,채류 기간,8.6
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,호주,465,세부 항목 - 식비 (1일 기준),285.0
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,호주,465,숙박비 (1박 기준),354.1
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,호주,465,현지 쇼핑비 (전체 기준),508.5
방한의향자,329,15. 한국 방문 시 희망 체류 기간 및 지출금액,"(전체 방한 의향자 base, 단위: 일, %)",거주국별,호주,465,관광활동비 (전체 기준),587.4
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,경비 상승과 무관하게 여행 계획 유지,35.8
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,여행 시기 및 체류 기간 변경/축소,12.8
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,여행 시 활동 변경/축소,16.5
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,여행 시 방문 지역/방문지 변경/축소,13.6
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,예상 경비가 저렴한 국가로 여행지 변경,7.3
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,경비 확보를 위해 여행을 미룬다,9.8
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,16360,여행 자체를 포기한다,4.0
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,경비 상승과 무관하게 여행 계획 유지,38.0
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,여행 시기 및 체류 기간 변경/축소,12.3
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,여행 시 활동 변경/축소,16.0
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,여행 시 방문 지역/방문지 변경/축소,12.9
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,예상 경비가 저렴한 국가로 여행지 변경,7.6
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,경비 확보를 위해 여행을 미룬다,8.8
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,7150,여행 자체를 포기한다,4.1
방한의향자,330,16. 한국 방문 준비하는 동안 여행 경비 상승 시 계획 변동성,"(전체 방한 의향자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,9210,경비 상승과 무관하게 여행 계획 유지,34.1
