country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes,raw_item,label_confidence
중국,1-17,호감요인,애니메이션,교육용으로 활용할 수 있는 내용이 풍부해서,1순위,6.7,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9872,auto_extracted,,교육용으로 활용할 수 있는 내용이 풍부해서,high_confidence
중국,1-17,호감요인,애니메이션,교육용으로 활용할 수 있는 내용이 풍부해서,1+2순위(중복),13.0,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.998,auto_extracted,,교육용으로 활용할 수 있는 내용이 풍부해서,high_confidence
중국,1-17,호감요인,애니메이션,자국나의 문화 코드와 잘 맞아서,1순위,6.7,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9566,auto_extracted,,복 자국나의 문화 코드와 잘 맞아서,high_confidence
중국,1-17,호감요인,애니메이션,자국나의 문화 코드와 잘 맞아서,1+2순위(중복),10.9,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.7589,auto_extracted,,복 자국나의 문화 코드와 잘 맞아서,high_confidence
중국,1-17,호감요인,애니메이션,폭력적이거나 선정적인 내용이 적어서,1순위,4.9,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9634,auto_extracted,,폭력적이거나 선정적인 내용이 적어서,high_confidence
중국,1-17,호감요인,애니메이션,폭력적이거나 선정적인 내용이 적어서,1+2순위(중복),10.7,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,폭력적이거나 선정적인 내용이 적어서,high_confidence
중국,1-17,호감요인,애니메이션,기타,1순위,0.1,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.6006,auto_extracted,,# 기타,high_confidence
중국,1-17,호감요인,애니메이션,기타,1+2순위(중복),0.1,%,732.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,# 기타,high_confidence
중국,1-17,호감요인,출판물,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1순위,13.6,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9984,auto_extracted,,한국 생활문회름 간접 경험하거나 이해할 수 있어서,high_confidence
중국,1-17,호감요인,출판물,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),23.4,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,한국 생활문회름 간접 경험하거나 이해할 수 있어서,high_confidence
중국,1-17,호감요인,출판물,스토리가 좋아서,1순위,12.8,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9988,auto_extracted,,스토리가 좋아서,high_confidence
중국,1-17,호감요인,출판물,스토리가 좋아서,1+2순위(중복),25.1,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,스토리가 좋아서,high_confidence
중국,1-17,호감요인,출판물,인기 있는 한류 권렌즈의 원작인 경우가 많아서,1순위,10.4,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9998,manual_review,,인기 있는 한류 존렌츠의 원작인 경우가 많아서,high_confidence
중국,1-17,호감요인,출판물,캐릭터의 성계역할이 마음에 들어서,1순위,10.0,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9817,manual_review,,캐릭터의 성계역할이 마음에 들어서,high_confidence
중국,1-17,호감요인,출판물,왼오프라인올 통해 쉽제 구매할 수 있어서,1순위,7.3,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9916,auto_extracted,,왼오프라인올 통해 쉽제 구매할 수 있어서,high_confidence
중국,1-17,호감요인,출판물,왼오프라인올 통해 쉽제 구매할 수 있어서,1+2순위(중복),14.8,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.5907,auto_extracted,,왼오프라인올 통해 쉽제 구매할 수 있어서,high_confidence
중국,1-17,호감요인,출판물,슈 E양하락켓물통해고되 _햇,1순위,8.0,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9999,manual_review,,슈 E양하락켓물통해고되 _햇,low_confidence
중국,1-17,호감요인,출판물,수상 작품이어세국제 문학상 등,1순위,7.8,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,복 수상 작품이어세국제 문학상 등,high_confidence
중국,1-17,호감요인,출판물,수상 작품이어세국제 문학상 등,1+2순위(중복),14.4,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9388,auto_extracted,,복 수상 작품이어세국제 문학상 등,high_confidence
중국,1-17,호감요인,출판물,자국의 문화 코드와 잘 맞아서,1순위,7.6,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9989,auto_extracted,,자국의 문화 코드와 잘 맞아서,high_confidence
중국,1-17,호감요인,출판물,자국의 문화 코드와 잘 맞아서,1+2순위(중복),16.4,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,자국의 문화 코드와 잘 맞아서,high_confidence
중국,1-17,호감요인,출판물,한국어에 대한 관심 및 학습 수요가 증가해서,1순위,7.0,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9383,auto_extracted,,한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
중국,1-17,호감요인,출판물,한국어에 대한 관심 및 학습 수요가 증가해서,1+2순위(중복),13.5,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9735,auto_extracted,,한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
중국,1-17,호감요인,출판물,좋아하는 작가라서,1순위,5.0,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,출 좋아하는 작가라서,high_confidence
중국,1-17,호감요인,출판물,좋아하는 작가라서,1+2순위(중복),9.8,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,출 좋아하는 작가라서,high_confidence
중국,1-17,호감요인,출판물,한국의 최신 트렌드록 접할 수 있어서,1+2순위(중복),18.8,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.7927,manual_review,,한국의 최신 트렌드록 접할 수 있어서,high_confidence
중국,1-17,호감요인,출판물,다양한 소재 또는 장르름 다리서,1+2순위(중복),15.0,%,501.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.997,manual_review,,흙 다양한 소재 또는 장르름 다리서,high_confidence
중국,1-17,호감요인,웹툰,캐릭터의 성격역할이 마음에 들어서,1순위,14.6,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9634,auto_extracted,,캐릭터의 성계억할이 마음에 들어서,high_confidence
중국,1-17,호감요인,웹툰,캐릭터의 성격역할이 마음에 들어서,1+2순위(중복),24.6,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.998,auto_extracted,,캐릭터의 성계억할이 마음에 들어서,high_confidence
중국,1-17,호감요인,웹툰,인기 있는 한류 권렌즈의 원직인 경우가 많아서,1순위,13.2,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9435,auto_extracted,,인기 있는 한류 존렌츠의 원작인 경우가 많아서,high_confidence
중국,1-17,호감요인,웹툰,인기 있는 한류 권렌즈의 원직인 경우가 많아서,1+2순위(중복),25.2,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,인기 있는 한류 존렌츠의 원작인 경우가 많아서,high_confidence
중국,1-17,호감요인,웹툰,그림 묘사가 사실적이고 섬세해서,1순위,12.8,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,그림 묘사가 사실적이고 섬세해서,high_confidence
중국,1-17,호감요인,웹툰,그림 묘사가 사실적이고 섬세해서,1+2순위(중복),23.7,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,그림 묘사가 사실적이고 섬세해서,high_confidence
중국,1-17,호감요인,웹툰,스토리가 짜임새 있고 단단해서,1순위,11.2,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9691,auto_extracted,,스토리가 짜임새 있고 탄단해서,high_confidence
중국,1-17,호감요인,웹툰,스토리가 짜임새 있고 단단해서,1+2순위(중복),19.3,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,스토리가 짜임새 있고 탄단해서,high_confidence
중국,1-17,호감요인,웹툰,다양한 소재 또는 장르름 다리서,1순위,8.9,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9965,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
중국,1-17,호감요인,웹툰,다양한 소재 또는 장르름 다리서,1+2순위(중복),18.0,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
중국,1-17,호감요인,웹툰,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1순위,7.9,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,high_confidence
중국,1-17,호감요인,웹툰,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),15.4,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9923,auto_extracted,,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,high_confidence
중국,1-17,호감요인,웹툰,스토리 전개와 장면 전환이 빨라서,1순위,7.3,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9761,manual_review,,순 스토리 전개와 장면 전환이 빨라서,high_confidence
중국,1-17,호감요인,웹툰,사용자 환경이 편리해서,1순위,6.9,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.8983,auto_extracted,,위 사용자 환경이 편리해서,high_confidence
중국,1-17,호감요인,웹툰,사용자 환경이 편리해서,1+2순위(중복),13.3,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9976,auto_extracted,,위 사용자 환경이 편리해서,high_confidence
중국,1-17,호감요인,웹툰,자국의 문화 코드와 잘 맞아서,1순위,6.8,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,복 자국의 문화 코문와 잘 맞아서,high_confidence
중국,1-17,호감요인,웹툰,자국의 문화 코드와 잘 맞아서,1+2순위(중복),12.8,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9988,auto_extracted,,복 자국의 문화 코문와 잘 맞아서,high_confidence
중국,1-17,호감요인,웹툰,이용료 부과 체계가 합리적이어서,1순위,5.6,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,이용료 부과 체계가 합리적이어서,high_confidence
중국,1-17,호감요인,웹툰,이용료 부과 체계가 합리적이어서,1+2순위(중복),9.4,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.5626,auto_extracted,,이용료 부과 체계가 합리적이어서,high_confidence
중국,1-17,호감요인,웹툰,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,4.6,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9939,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
중국,1-17,호감요인,웹툰,온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),12.4,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9882,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
중국,1-17,호감요인,웹툰,월 기타,1순위,0.3,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9977,auto_extracted,,기타,high_confidence
중국,1-17,호감요인,웹툰,월 기타,1+2순위(중복),0.3,%,735.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9911,auto_extracted,,기타,high_confidence
중국,1-17,호감요인,게임,게임 플레이 방식구성이 잘 되어 있어서,1순위,21.0,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,게임 플레이 방식구성이 잘 되어 있어서,high_confidence
중국,1-17,호감요인,게임,게임 플레이 방식구성이 잘 되어 있어서,1+2순위(중복),32.9,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.5672,auto_extracted,,게임 플레이 방식구성이 잘 되어 있어서,high_confidence
중국,1-17,호감요인,게임,캐릭터의 성계역할이 개성 있어서,1순위,11.1,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9973,auto_extracted,,캐릭터의 성계억할이 개성 있어서,high_confidence
중국,1-17,호감요인,게임,캐릭터의 성계역할이 개성 있어서,1+2순위(중복),23.6,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,캐릭터의 성계억할이 개성 있어서,high_confidence
중국,1-17,호감요인,게임,디른 게p들과 네트위f름 형성하고 햄게 월수 앞서,1순위,9.3,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9954,manual_review,,디른 게p들과 네트위름 형성하고햄 월수 앞어서,low_confidence
중국,1-17,호감요인,게임,그래픽그림이 좋아서,1순위,8.9,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,그래픽그림이 좋아서,high_confidence
중국,1-17,호감요인,게임,그래픽그림이 좋아서,1+2순위(중복),18.2,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9943,auto_extracted,,그래픽그림이 좋아서,high_confidence
중국,1-17,호감요인,게임,스토리가 짜임새 잇고 탄단해서,1순위,8.3,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.5479,manual_review,,스토리가 짜임새 있고 탄단해서,high_confidence
중국,1-17,호감요인,게임,수 한류스타가 평고홍보하기 때문예,1순위,7.6,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9989,manual_review,,수 한류스타가 평고홍보하기 때문예,low_confidence
중국,1-17,호감요인,게임,다양한 소재 또는 장르름 다리서,1순위,7.4,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9572,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
중국,1-17,호감요인,게임,다양한 소재 또는 장르름 다리서,1+2순위(중복),15.7,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
중국,1-17,호감요인,게임,사용자 환경이 편리해세단축키 메뉴 회면 구성 등,1순위,6.6,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,복 사용자 환경이 편리해세단축키 메뉴 화면 구성 등,high_confidence
중국,1-17,호감요인,게임,사용자 환경이 편리해세단축키 메뉴 회면 구성 등,1+2순위(중복),13.1,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,복 사용자 환경이 편리해세단축키 메뉴 화면 구성 등,high_confidence
중국,1-17,호감요인,게임,한국 프로게이머가 좋아서,1순위,5.9,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,한국 프로게이머가 좋아서,high_confidence
중국,1-17,호감요인,게임,한국 프로게이머가 좋아서,1+2순위(중복),12.4,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,한국 프로게이머가 좋아서,high_confidence
중국,1-17,호감요인,게임,좋아하는 스트리머가 한국 게임올 자주 소개해서,1순위,5.8,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,좋아하는 스트리머가 한국 게임올 자주 소개해서,high_confidence
중국,1-17,호감요인,게임,좋아하는 스트리머가 한국 게임올 자주 소개해서,1+2순위(중복),11.2,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9691,auto_extracted,,좋아하는 스트리머가 한국 게임올 자주 소개해서,high_confidence
중국,1-17,호감요인,게임,힘 기타,1순위,0.1,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9372,auto_extracted,,힘 기타,high_confidence
중국,1-17,호감요인,게임,힘 기타,1+2순위(중복),0.3,%,741.0,"83,84,85,86,87,88",easyocr+ranked_item_row_grouping,0.9977,auto_extracted,,힘 기타,high_confidence
